hotel_name,location,wrote,rating,title,review_text
Zoetry Agua Punta Cana,"Villa Carlos Paz, Argentina",January 2018,3,No corresponde calidad con precio,"Nosotros somos una familia de viajeros experimentados, así que cuando reservamos este hotel esperábamos encontrar un hotel spa excelente en cuanto a locaciones y servicio, pues el precio es equivalente a los spas de Playa del Carmen como Las Velas del cual ya he escrito anteriormente o un spa como el Mandarín Oriental de Thailandia que también ya di mi opinión. Zoetry es un hotel que tiene la ventaja de la tranquilidad y el descanso. Allí nos quedamos en una suite que es como una casita con 2 habitaciones y una piscina privada, rustico, lindo pero un poco descuidado en su mantenimiento. En cuanto a la cocina, los restaurantes son pequeños con muy poca capacidad de sillas, además no tienen buen chef, la alimentación es de muy baja calidad. Los masajes no corresponden a los"
Zoetry Agua Punta Cana,"Villa Carlos Paz, Argentina",December 2017,3,No vale su precio. Es lindo pero no espectacular,"Cualquier hotel de la cadena UVC es mejor. ( secrets, dreams etc) . Zoetry es una marca boutique, a mi gusto este es muy rústico. Conozco otros como paraíso de la bonita en Riviera Maya y es increible, pero este dejo mucho que desear. La playa no es de las mejores. Punto a favor son las habitaciones, como siempre todo de extrema calidad."
Zoetry Agua Punta Cana,"Villa Carlos Paz, Argentina",December 2017,5,"""EXCELENTE Y ESPECTACULAR"" REGRESO AL PARAISO","Regresamos al Hotel Zoetry entre el 15 y el 19 de diciembre y como siempre... 'ESPECTACULAR"". Las atenciones no pudieron ser mejores, entre lo que mas se destaca el caracter afable de cada uno de los miembros del staff, siempre atentos a ayudar y complacer al cliente en cada gusto que quieran darse aunque parezca imposible. La primera impresion, la recibimos a la entrada del hotel, donde el personal de la recepcion: Magalys Rodriguez y Jean Carlos Rodriguez, se ocuparon personalmente de recibirnos con esa excelente sonrisa y de llevarnos a la habitacion, donde no faltaba nada: frutas, flores, champagne, ron dominicano y hasta un breve masaje para aliviar el stress del viaje. Ramon, el mayordomo, se encargo de cada detalle de nuestra estadia, desde un desayuno en la habitacion,"
Zoetry Agua Punta Cana,"Buenos Aires, Argentina",December 2017,2,Lo malo no es el hote sino el precio,"En esta ocasion estamos haciendo un viaje de 13 noches en tres hoteles, primero estuvimos 3 noches en Casa de Campo, del cual ya he escrito varias veces, luego 4 noches en el Zoetry Agua Punta Cana, y terminamos 6 noches en el Iberostar Gran Babaro del cual tambien ya he escrito. Quiero aclarar que el Zoetry es el que hemos pagado la tarifa mas alta de los 3 hoteles, por lo tanto es al que fuimos con las espectativas mas altas, la DESILUSION FUE MUY GRANDE nos encontramos con un lugar precario y abandonado que amparado en el estilo de techos de hoja de palmera y troncos en verdad lo que hacen es bajar costos a la minima expresion con restaurantes en su mayoria sin aire acondicionado, menues con no mas de 6 platos principales para elegir, un gimnacio que realmente parace una"
Zoetry Agua Punta Cana,"Buenos Aires, Argentina",November 2017,5,Luxury Totalmente,"Estuve celebrando el cumpleaños de mi esposo a principio de mes, cuando llegamos a la habitación ya había Champagne y un hermoso Cake esperándonos y unas ricas frutas. Me encantó la paz que depara este lugar, sumamente relajante y el excelente servicio del personal. El Spa sin desperdicios, montar a caballo y cada detalle que tuvieron en los restaurantes para agradar a mi pareja. Gracias a Lucrecia, Topacio, Ramon."
Zoetry Agua Punta Cana,"Buenos Aires, Argentina",October 2017,5,Aniversario,"Escogimos este hotel para celebrar nuestros 25 años de casados, y fue por mucho la mejor decisión. El hotel es sumamente acogedor, con una linda playa, excelentes restaurantes y un personal que siempre nos ofreció la mejor de sus sonrisas y un trato amable que hizo de nuestra estancia especial y única. Gracias especialmente a nuestro querido mayordomo Jesús, que desde nuestra llegada se concentró en atendernos, siempre con el objetivo de que disfrutaramos de nuestros dias ahí, en lugar de estar pensando por ejemplo, en llamar al transporte que nos recogeria para nuestro regreso, programar una excursión o hacer cita en el SPA. Él lo hizo todo! Tuvo detalles únicos para la celebración de nuestro aniversario, que siempre recordaremos con muchísimo cariño. Topacio, anfitriona de"
Zoetry Agua Punta Cana,"Buenos Aires, Argentina",October 2017,5,Muy bn,"Es un excelente hotel, nuestro mayordomo Jesus, mas que excelente, sin duda el mejor hotel en q nos hemos hospedado. Lo recomendamos ampliamente , y se me pasaba la comida es excente.... volvere pronto"
Zoetry Agua Punta Cana,"Buenos Aires, Argentina",November 2016,5,Espectacular!!,"Este hotel denota lujo bien pensado y está dirigido a parejas o lunamieleros que buscan una playa idílica pero alejada de todo el ruido típico de los fiesteros. Al entrar te recibe siempre un concierge que estará disponible para resolver tus necesidades durante toda la estadía y estará pendiente de que puedas realizar sin problemas las actividades que te propusiste. Mención aparte la música de spa ultra relajante en el lobby. La comida es gourmet, de alta calidad, muy bien preparada y variada todo el tiempo. La calidad de la playa y de los tragos es también buenísima. Los empleados van a hacer todo por hacerte sentir ""over the top"", siempre de vacaciones. Bastan unos días para olvidar de dónde viene uno o que tiene que trabajar para sobrevivir. La experiencia es totalmente"
Zoetry Agua Punta Cana,"Lima, Peru",August 2017,5,Excelente!,"Un hotel para desconectar por completo!!!! Instalaciones de primera, aunque quizás el gimnasio debiera ser un poco más amplio. La comida muy buena en comparación al estandar de la mayoría de hoteles de la zona. Y la atención del personal de lo MEJOR. Muy atento nuestro mayordomo Ramón. Esperamos regresar pronto."
Zoetry Agua Punta Cana,"Lima, Peru",July 2017,5,Bellisima playa en un ambiente excelente para el descanso,"Excelente elección para aquellos que quieran disfrutar del descanso en una playa maravillosa en un ambiente de lujo con todo el confort de un all incluisive pero sin el bullicio y las multitudes de otros hoteles. La atención de todo el personal es dedicada sin ser invasiva! Nuestro concierge Bayron dedicado atento a nuestros pedidos. En el desayunador y en almuerzo Estefani y Wanda dos dulzuras siempre alegres, Rafael y Hansel dos encantos . Por las noches Topacio y Hanzel en el Restaurant Piragua profesionales a full! En el Olena Rudy super amable. En el Spa Nairobi y Santa encantadoras uno se siente invitada a volver sólo por ellas. En el bar de la playa Gilberto prepara todo lo que imagines y siempre alegre. Lucrecia te acerca a la playa lo que quieras 😎 . Por las noches en"
Zoetry Agua Punta Cana,"Lima, Peru",July 2017,5,Un lugar para descansar y olvidarse de todo!,"Es un hotel muy tranquilo, con pequeñas construcciones de 2 o 3 plantas y también bungalows. Hay 2 piscinas sobre la playa (una de ellas con bar) y otras que ""serpentean"" delante de las habitaciones. Nuestra habitación era swim out, y muy cómoda. Hay cuatro restaurants, INDIGO para el desayuno y almuerzo (platos abundantes), OLENA con un excelente menú italiano, AMAYA y PIRAGUA con platos muy bien presentados. En todos los casos la comida es muy sabrosa y muy bien presentada. AMAYA y PIRAGUA tienen salones con aire acondicionado. Todo el personal es super amable y servicial, merecen una mención especial: Wanda, Estefani, Angel, Rudy, Topasio, Hansen, Lucrecia, nuestro conserje Bayron y las mucamas que arreglaban nuestra habitación #155 diariamente. La playa es muy extendida y"
Zoetry Agua Punta Cana,"Lima, Peru",June 2017,5,Experiencia insupeable,"Estuvimos por el fin de semana en este hotel por nuestro aniversario, ha sido una experiencia inolvidable. Roberto fue nuestro mayordomo, este señor adivina el pensamiento, siempre busca complacer y superar las expectivas. Siempre atento a nosotros, muy simpatico y conversador. Harold nos acomodo en todo, logrando que estuviéramos cómodos desde la playa hasta la habitación. Jenny, Francisco, Oliver, Carlos son un ejemplo de servicio buscan complacer en cada lugar que te atienden."
Zoetry Agua Punta Cana,"Lima, Peru",June 2017,4,Visita presentación,"Fuimos invitados para visitar las facilidades del hotel para planificar futuras visitas y unirnos a su club. Las habitaciones ( por lo menos la que vimos) estaba espectacular con vista al mar, jacuzzi exterior y mucha comodidad. Aunque un poco descuidado los alrededores. Pero la información no concuerda con lo que vimos. Ofrecieron suite de lujo si éramos socios (VIP) pero vimos muchos banner de bienvenida en nuestro hotel con habitaciones del Mismo tamaño que la nuestra y aunque compartimos con compañeros en una suite no se lo ofrecieron a los VIP. Si tenían restaurantes solo Para ellos pero nosotros pudimos ir cenar........??????"
Zoetry Agua Punta Cana,"Punta Cana, Dominican Republic",January 2017,5,Zoetry lover,Estuvimos por zoetry en enero y realmente la pasamos sumamente bien las atenciones fueron excelente desde el momento en que llegamos hasta que nos fuimos la habitación es sumamente bonita y limpia en el area se respira una tranquilidad infinita es un muy buen lugar para irte a relajar la comida es muy buena los restaurante tienen una presciencia impecable y todo el personal es muy agradable y siempre están sonriente ahora visitamos el spa y fue increíble la zona de hidroterapia es magnifica pasamos un buen rato ahi en realidad si estan buscando pasar unas vacaciones relaja este es unos de los mejores lugares sin lugar alguna te atienden sumamente bien la comida es de lo mejor el complejo es muy bello no se puede pedir mas!
Zoetry Agua Punta Cana,"Punta Cana, Dominican Republic",June 2017,5,169,Excelentes vacaciones atenciones de primera y gente muy amable y las habitaciones hermosas nuestro mayordomo Ramón reynoso es él mejor muy satisfecha con esta experienza se las recomiendo las comidas son exquisitas
Zoetry Agua Punta Cana,"Punta Cana, Dominican Republic",May 2017,5,Trabajo para convertir en pasion,"Visite hace unos días Zoetry para reconocimiento y un entrenamiento debía dar a su equipo, realmente me sorprendí con el desarrollo ha tenido Uvero Alto en lo últimos años y con el nivel de Zoetry, una construcción rústica muy tropical con todos los detalles que defienden el lujo y el buen gusto, sus habitaciones de 1er piso con un intimo deck y acceso directo a la piscina, la cual está formada con pequeños canales que pasan por el frente de tu habitación y te llevan a la piscina principal, las demás habitaciones en sus balcones tienen camas estilo Bali y jacuzzis, almorze en uno de sus restaurantes , gran calidad, servicio y obvio sabor, en un menú que define orgánicos, vegetarianos y veggans en fin para todos los gustos, un lugar al cual volver, aunque es un hotel familiar lo"
Zoetry Agua Punta Cana,"Punta Cana, Dominican Republic",May 2017,5,Zoetry Agua ... excelente,Fui excelentemente atendido por el Mayordomo asignado Sr Jesus quien me transmitió rápidamente todo el procedimiento para pasar unas muy buenas vacaciones en Zoetry Agua Punta Cana igualmente el Sr Joel y la Srta Jomiset quienes me atendieron con mucho cariño y profesionalismo .... Todo excelente ...
Zoetry Agua Punta Cana,"Punta Cana, Dominican Republic",May 2017,5,Perfecto,"Hotel con encanto y servicio especial. Un lugar de en sueño donde disfrutar del mejor servicio, relax, spa, piscinas y por supuesto sus 4 magníficos restaurantes. Fuimos recibidos por Jessica (Sales Manager) y nos atendió súper bien, nos sentimos como en casa. Gracias de nuevo Jessica."
Zoetry Agua Punta Cana,"Medellin, Colombia",May 2017,5,Comentario,"Excelente Hotel en todo sentido, por mejorar lo siguiente: - Respetar los horarios de restaurantes, bares y actividades: Llegamos una ocasión a las 10:48AM a desayunar y aunque nos atendieron tuvieron que confirmar con cocina (el servicio es hasta las 11:00AM), el bar de piscina es hasta las 6:00PM y había ocasiones que faltando 10 mins ya tenían todo recogido y cerraban, otros días no hicieron la actividad de Yoga ni en la Playa ni en el Gym. - Mejorar la calidad del champagne incluido, los primeros días nos dieron una de marca ''PLatino'' si mal no recuerdo que es muy regular, los 2 últimos días nos dieron una ROSE italiana que estaba mucho mejor. - No pudimos hacer el tour incluido en el Katamarán para socios supuestamente por el mal clima, aunque el katamaran si llegó pero"
Zoetry Agua Punta Cana,"Medellin, Colombia",April 2017,5,Inolvidable,"Agradecer al personal en general por dar un excelente servicio ..., en especial a Wilson en Restaurant Piragua y a Wanda en Restaurant Amaya Fué una grata experiencia .... luego de 10 días en un Crucero fuera de serie por Islas Virgenes EEUU.... logramos bajar los decibeles y recuperarnos de tantas emociones vividas.... todas dejaron una gran huella en nuestra vida de 35 años de casados......uffff que hartos"
